assoc_type	tissue	drug	nr	nc	mat_size	min_prox	mean_prox	med_prox	max_prox
GCN	Liver	Abiraterone	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Acalabrutinib	2	58	116	0	5.18103448275862	5	10
GCN	Liver	Acenocoumarol			58	0	5.68965517241379	7	10
GCN	Liver	Adenosine phosphate			58	3	6.62068965517241	6	11
GCN	Liver	Aflibercept			58	0	4.25862068965517	5	10
GCN	Liver	Ajmaline			58	0	5.68965517241379	7	10
GCN	Liver	Alfentanil			58	0	5.68965517241379	7	10
GCN	Liver	Alprazolam			58	0	5.68965517241379	7	10
GCN	Liver	Alteplase	4	58	232	0	5.42241379310345	5	13
GCN	Liver	Amitriptyline			58	0	5.68965517241379	7	10
GCN	Liver	Amoxapine			58	0	5.68965517241379	7	10
GCN	Liver	Amsacrine			58	0	5.68965517241379	7	10
GCN	Liver	Ancrod			58	0	4.3448275862069	5	10
GCN	Liver	Anistreplase	3	58	174	0	5.59195402298851	5	13
GCN	Liver	Anti-inhibitor coagulant complex	4	58	232	0	5.85344827586207	6	12
GCN	Liver	Antihemophilic factor, human recombinant	3	58	174	0	5.22413793103448	6	11
GCN	Liver	Argatroban			58	0	5.68965517241379	7	10
GCN	Liver	Ascorbic acid	6	58	348	0	4.94540229885058	5	12
GCN	Liver	Asenapine			58	0	5.68965517241379	7	10
GCN	Liver	Atazanavir	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Atomoxetine			58	0	5.68965517241379	7	10
GCN	Liver	Belinostat	2	58	116	1	5.4051724137931	5	10
GCN	Liver	Bevacizumab	7	58	406	0	4.89162561576355	5	10
GCN	Liver	Bosutinib	2	58	116	0	4.62931034482759	4	10
GCN	Liver	Brolucizumab			58	0	4.25862068965517	5	10
GCN	Liver	Bupropion			58	0	5.68965517241379	7	10
GCN	Liver	Buspirone			58	0	5.68965517241379	7	10
GCN	Liver	Butabarbital			58	0	4.39655172413793	4	10
GCN	Liver	Butamben			58	0	5.68965517241379	7	10
GCN	Liver	Calcium citrate	5	58	290	0	5.4	5	12
GCN	Liver	Calcium Phosphate	6	58	348	0	5.41666666666667	5	12
GCN	Liver	Calcium phosphate dihydrate	6	58	348	0	5.41666666666667	5	12
GCN	Liver	Canagliflozin			58	0	5.68965517241379	7	10
GCN	Liver	Carboxymethylcellulose			58	0	4.39655172413793	4	10
GCN	Liver	Carvedilol	2	58	116	0	4.95689655172414	5	10
GCN	Liver	Celecoxib			58	4	6.6551724137931	6	11
GCN	Liver	Chloroquine			58	0	5.68965517241379	7	10
GCN	Liver	Chlorpromazine			58	0	5.68965517241379	7	10
GCN	Liver	Chondroitin sulfate	2	58	116	0	5.43103448275862	5	11
GCN	Liver	Clindamycin			58	0	5.68965517241379	7	10
GCN	Liver	Cocaine			58	0	5.68965517241379	7	10
GCN	Liver	Copper	43	58	2494	0	5.87650360866079	6	15
GCN	Liver	D-glucose	3	58	174	0	5	5	10
GCN	Liver	Dalteparin			58	0	4.25862068965517	5	10
GCN	Liver	Darunavir			58	0	5.68965517241379	7	10
GCN	Liver	Dasatinib	6	58	348	0	5.48563218390805	5	12
GCN	Liver	Delamanid			58	0	5.68965517241379	7	10
GCN	Liver	Desipramine			58	0	5.68965517241379	7	10
GCN	Liver	Dextrose, unspecified form	3	58	174	0	5	5	10
GCN	Liver	Dichloroacetic acid			58	0	4.32758620689655	4.5	10
GCN	Liver	Diltiazem			58	0	5.68965517241379	7	10
GCN	Liver	Dipyridamole			58	0	5.68965517241379	7	10
GCN	Liver	Disopyramide			58	0	5.68965517241379	7	10
GCN	Liver	Doxepin			58	0	5.68965517241379	7	10
GCN	Liver	Drotrecogin alfa	5	58	290	0	5.77241379310345	6	12
GCN	Liver	Duloxetine			58	0	5.68965517241379	7	10
GCN	Liver	Dutasteride			58	0	5.68965517241379	7	10
GCN	Liver	Erlotinib			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol acetate			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol benzoate			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol cypionate			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol dienanthate			58	0	5.68965517241379	7	10
GCN	Liver	Estradiol valerate			58	0	5.68965517241379	7	10
GCN	Liver	Etomidate			58	0	4.39655172413793	4	10
GCN	Liver	Favipiravir	2	58	116	0	6.33620689655172	7	12
GCN	Liver	Fentanyl			58	0	5.68965517241379	7	10
GCN	Liver	Ferric cation	2	58	116	0	5.25862068965517	6	10
GCN	Liver	Fexofenadine			58	0	5.68965517241379	7	10
GCN	Liver	Flecainide			58	0	5.68965517241379	7	10
GCN	Liver	Fludeoxyglucose (18F)	3	58	174	0	5	5	10
GCN	Liver	Fluoxetine			58	0	5.68965517241379	7	10
GCN	Liver	Foreskin keratinocyte (neonatal)	3	58	174	0	5.13793103448276	5	11
GCN	Liver	Fostamatinib	47	58	2726	0	5.59941305942773	5	13
GCN	Liver	Gefitinib			58	0	5.68965517241379	7	10
GCN	Liver	Gliclazide			58	0	4.25862068965517	5	10
GCN	Liver	Glutamic acid	6	58	348	0	5.9367816091954	6	13
GCN	Liver	Grazoprevir			58	0	5.68965517241379	7	10
GCN	Liver	Human thrombin	5	58	290	0	5.55172413793104	6	12
GCN	Liver	Hydroxychloroquine			58	0	5.68965517241379	7	10
GCN	Liver	Ibrutinib	2	58	116	0	5.18103448275862	5	10
GCN	Liver	Imatinib	4	58	232	0	5.65948275862069	5	12
GCN	Liver	Imipramine			58	0	5.68965517241379	7	10
GCN	Liver	Ipratropium			58	0	5.68965517241379	7	10
GCN	Liver	Irbesartan	2	58	116	0	5.57758620689655	5	10
GCN	Liver	Istradefylline			58	0	5.68965517241379	7	10
GCN	Liver	Ivacaftor			58	0	5.68965517241379	7	10
GCN	Liver	L-Glutamine	8	58	464	0	5.58405172413793	6	12
GCN	Liver	Labetalol			58	0	5.68965517241379	7	10
GCN	Liver	Lacidipine			58	0	5.68965517241379	7	10
GCN	Liver	Lidocaine			58	0	5.68965517241379	7	10
GCN	Liver	Lonoctocog alfa	3	58	174	0	5.22413793103448	6	11
GCN	Liver	Lopinavir			58	0	5.68965517241379	7	10
GCN	Liver	Maprotiline			58	0	5.68965517241379	7	10
GCN	Liver	Melatonin			58	0	4.56896551724138	5.5	10
GCN	Liver	Meperidine			58	0	5.68965517241379	7	10
GCN	Liver	Methadone			58	0	5.68965517241379	7	10
GCN	Liver	Metoclopramide			58	0	5.68965517241379	7	10
GCN	Liver	Minocycline	5	58	290	0	5.89655172413793	6	12
GCN	Liver	Mirabegron			58	0	5.68965517241379	7	10
GCN	Liver	Moroctocog alfa	3	58	174	0	5.22413793103448	6	11
GCN	Liver	Nadolol			58	0	5.68965517241379	7	10
GCN	Liver	Nateglinide	2	58	116	0	5.57758620689655	5	10
GCN	Liver	Neratinib			58	0	5.68965517241379	7	10
GCN	Liver	Nicotinamide	2	58	116	0	4.6551724137931	5	10
GCN	Liver	Nifedipine			58	0	5.68965517241379	7	10
GCN	Liver	Nintedanib	7	58	406	0	5.52463054187192	6	12
GCN	Liver	Niraparib			58	0	4.55172413793104	5	8
GCN	Liver	Nomifensine			58	0	5.68965517241379	7	10
GCN	Liver	Nortriptyline			58	0	5.68965517241379	7	10
GCN	Liver	Olanzapine			58	0	5.68965517241379	7	10
GCN	Liver	Olaparib			58	0	4.55172413793104	5	8
GCN	Liver	Oxybutynin			58	0	5.68965517241379	7	10
GCN	Liver	Oxycodone			58	0	5.68965517241379	7	10
GCN	Liver	Panobinostat	2	58	116	1	5.4051724137931	5	10
GCN	Liver	Patisiran			58	0	5.68965517241379	7	10
GCN	Liver	Penbutolol			58	0	5.68965517241379	7	10
GCN	Liver	Pexidartinib	3	58	174	0	5.72413793103448	5	12
GCN	Liver	Phenprocoumon			58	0	5.68965517241379	7	10
GCN	Liver	Pidolic acid			58	0	4.25862068965517	5	10
GCN	Liver	Pitavastatin	2	58	116	0	6.81896551724138	7	12
GCN	Liver	Pitolisant			58	0	5.68965517241379	7	10
GCN	Liver	Ponatinib	5	58	290	0	5.63103448275862	6	11
GCN	Liver	Prazosin			58	0	5.68965517241379	7	10
GCN	Liver	Progesterone	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Propranolol			58	0	5.68965517241379	7	10
GCN	Liver	Prothrombin	2	58	116	0	5.01724137931035	6	10
GCN	Liver	Pyridoxine			58	0	4.48275862068966	5	10
GCN	Liver	Quinidine	2	58	116	0	5.8448275862069	6	12
GCN	Liver	Raloxifene	3	58	174	0	6.19540229885058	7	12
GCN	Liver	Ranibizumab			58	0	4.25862068965517	5	10
GCN	Liver	Ranolazine			58	0	5.68965517241379	7	10
GCN	Liver	Reteplase	3	58	174	0	5.59195402298851	5	13
GCN	Liver	Rifampicin	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Riociguat			58	0	5.68965517241379	7	10
GCN	Liver	Risperidone			58	0	5.68965517241379	7	10
GCN	Liver	Ritonavir	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Rucaparib			58	0	4.55172413793104	5	8
GCN	Liver	Salmeterol			58	0	5.68965517241379	7	10
GCN	Liver	Saquinavir	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Solifenacin			58	0	5.68965517241379	7	10
GCN	Liver	Spironolactone			58	0	5.68965517241379	7	10
GCN	Liver	Sucralfate	3	58	174	0	4.79310344827586	6	10
GCN	Liver	Tacrolimus	2	58	116	0	5.81034482758621	6	10
GCN	Liver	Talazoparib			58	0	4.55172413793104	5	8
GCN	Liver	Tamsulosin			58	0	5.68965517241379	7	10
GCN	Liver	Telaprevir			58	0	5.68965517241379	7	10
GCN	Liver	Tenecteplase	8	58	464	0	5.34698275862069	6	13
GCN	Liver	Terbinafine	2	58	116	0	5.57758620689655	5	10
GCN	Liver	Tetraferric tricitrate decahydrate	2	58	116	0	5.25862068965517	6	10
GCN	Liver	Thalidomide	4	58	232	0	6.01724137931035	6	13
GCN	Liver	Theophylline	2	58	116	0	5.58620689655172	6	11
GCN	Liver	Thrombin	6	58	348	0	5.58045977011494	6	12
GCN	Liver	Thrombin alfa	5	58	290	0	5.55172413793104	6	12
GCN	Liver	Troglitazone	3	58	174	0	5.20689655172414	5	13
GCN	Liver	Tromethamine	2	58	116	0	5.31034482758621	5	12
GCN	Liver	Ulipristal			58	0	5.68965517241379	7	10
GCN	Liver	Urokinase	3	58	174	0	5.7816091954023	5	13
GCN	Liver	Valproic acid	2	58	116	3	5.88793103448276	6	13
GCN	Liver	Vancomycin			58	0	5.68965517241379	7	10
GCN	Liver	Vandetanib	4	58	232	0	5.13362068965517	5	10
GCN	Liver	Vemurafenib	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Verapamil	2	58	116	0	5.20689655172414	6	10
GCN	Liver	Vinflunine	2	58	116	0	5.71551724137931	6	10
GCN	Liver	Vismodegib			58	0	5.68965517241379	7	10
GCN	Liver	Warfarin			58	0	5.68965517241379	7	10
GCN	Liver	Zinc	24	58	1392	0	5.38793103448276	5	12
GCN	Liver	Zinc acetate	24	58	1392	0	5.38793103448276	5	12
GCN	Liver	Zinc chloride	24	58	1392	0	5.48060344827586	5	12
GCN	Liver	Ziprasidone	2	58	116	0	6.33620689655172	7	12
GCN	Skeletal_muscle	Abciximab			30	0	4.7	4	9
GCN	Skeletal_muscle	Adenosine phosphate			30	2	6.06666666666667	7	9
GCN	Skeletal_muscle	Alemtuzumab	2	30	60	0	4.85	4	9
GCN	Skeletal_muscle	alpha-Linolenic acid			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	alpha-Tocopherol succinate	3	30	90	2	5.42222222222222	5	11
GCN	Skeletal_muscle	Aluminium	2	30	60	0	6.36666666666667	6	12
GCN	Skeletal_muscle	Aluminium phosphate	2	30	60	0	6.36666666666667	6	12
GCN	Skeletal_muscle	Aluminum acetate	2	30	60	0	6.36666666666667	6	12
GCN	Skeletal_muscle	Aminosalicylic acid			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Amrinone			30	2	6.06666666666667	7	9
GCN	Skeletal_muscle	Antihemophilic factor, human recombinant	2	30	60	2	4.06666666666667	3	8
GCN	Skeletal_muscle	Arsenic trioxide			30	3	4.56666666666667	4	6
GCN	Skeletal_muscle	Asparagine			30	2	4.23333333333333	3.5	8
GCN	Skeletal_muscle	Azathioprine	2	30	60	2	4.13333333333333	4	8
GCN	Skeletal_muscle	Balsalazide			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Bevacizumab	5	30	150	0	4.76	4	9
GCN	Skeletal_muscle	Bezafibrate			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Bosutinib	2	30	60	1	4.25	3.5	8
GCN	Skeletal_muscle	Caffeine	4	30	120	2	5.125	5	10
GCN	Skeletal_muscle	Cannabidiol			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Carvedilol			30	1	3.56666666666667	3.5	5
GCN	Skeletal_muscle	Catumaxomab	2	30	60	0	4.85	4	9
GCN	Skeletal_muscle	Cetuximab	5	30	150	0	4.76	4	9
GCN	Skeletal_muscle	Cholecystokinin			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Citric acid	2	30	60	1	4.7	4	9
GCN	Skeletal_muscle	Citrulline			30	2	5.1	4	9
GCN	Skeletal_muscle	Clove oil			30	3	5.5	5	9
GCN	Skeletal_muscle	Conjugated estrogens			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Copper	18	30	540	0	4.26481481481482	4	10
GCN	Skeletal_muscle	D-alpha-Tocopherol acetate	2	30	60	2	4.15	4	9
GCN	Skeletal_muscle	Dasatinib	4	30	120	2	4.66666666666667	4	11
GCN	Skeletal_muscle	Deferoxamine			30	0	3.86666666666667	3	8
GCN	Skeletal_muscle	Dexamethasone			30	2	4.16666666666667	4	8
GCN	Skeletal_muscle	Dexibuprofen	2	30	60	0	4.9	5	9
GCN	Skeletal_muscle	Dextromethorphan	4	30	120	0	4.73333333333333	4	9
GCN	Skeletal_muscle	Diethylstilbestrol			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Dimercaprol			30	0	3.86666666666667	3	8
GCN	Skeletal_muscle	Doxorubicin			30	1	6.86666666666667	8	10
GCN	Skeletal_muscle	Drotrecogin alfa	2	30	60	0	4.35	4	8
GCN	Skeletal_muscle	Erlotinib			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estradiol acetate			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estradiol benzoate			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estradiol cypionate			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estradiol dienanthate			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estradiol valerate			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Estrone			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Etanercept	5	30	150	0	4.76	4	9
GCN	Skeletal_muscle	Ethanol			30	1	4	3	8
GCN	Skeletal_muscle	Fenofibric acid			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Ferrous ascorbate			30	2	3.73333333333333	3	7
GCN	Skeletal_muscle	Ferrous fumarate			30	2	3.73333333333333	3	7
GCN	Skeletal_muscle	Ferrous glycine sulfate			30	2	3.73333333333333	3	7
GCN	Skeletal_muscle	Ferrous succinate			30	2	3.73333333333333	3	7
GCN	Skeletal_muscle	Ferrous sulfate anhydrous	2	30	60	1	3.6	3	7
GCN	Skeletal_muscle	Fingolimod			30	2	3.56666666666667	3	5
GCN	Skeletal_muscle	Fish oil			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Florbetaben (18F)			30	0	3.86666666666667	3	8
GCN	Skeletal_muscle	Florbetapir (18F)			30	0	3.86666666666667	3	8
GCN	Skeletal_muscle	Fluocinolone acetonide			30	2	4.16666666666667	4	8
GCN	Skeletal_muscle	Flutemetamol (18F)			30	0	3.86666666666667	3	8
GCN	Skeletal_muscle	Foreskin fibroblast (neonatal)	3	30	90	1	3.83333333333333	3	8
GCN	Skeletal_muscle	Foreskin keratinocyte (neonatal)	2	30	60	1	3.81666666666667	3	8
GCN	Skeletal_muscle	Fostamatinib	17	30	510	1	4.46274509803922	4	11
GCN	Skeletal_muscle	Glutamic acid			30	2	4.13333333333333	3.5	8
GCN	Skeletal_muscle	Glutathione	2	30	60	2	4.03333333333333	3	8
GCN	Skeletal_muscle	Glyburide			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Human calcitonin			30	0	4.2	4	8
GCN	Skeletal_muscle	Human immunoglobulin G	3	30	90	0	4.58888888888889	4	9
GCN	Skeletal_muscle	Hyaluronic acid			30	2	3.76666666666667	3	7
GCN	Skeletal_muscle	Ibritumomab tiuxetan	6	30	180	0	4.49444444444444	4	9
GCN	Skeletal_muscle	Ibuprofen	2	30	60	0	4.9	5	9
GCN	Skeletal_muscle	Icosapent			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Indigotindisulfonic acid			30	2	3.53333333333333	3	7
GCN	Skeletal_muscle	Insulin pork			30	2	4.16666666666667	3.5	8
GCN	Skeletal_muscle	Iron			30	2	3.73333333333333	3	7
GCN	Skeletal_muscle	Isopropyl alcohol			30	1	4.73333333333333	4	9
GCN	Skeletal_muscle	L-Glutamine	2	30	60	1	4.48333333333333	4	9
GCN	Skeletal_muscle	Lapatinib			30	3	6.16666666666667	7	9
GCN	Skeletal_muscle	Lonoctocog alfa	2	30	60	2	4.06666666666667	3	8
GCN	Skeletal_muscle	Mesalazine			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Midostaurin			30	2	3.86666666666667	3	8
GCN	Skeletal_muscle	Minocycline			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Moroctocog alfa	2	30	60	2	4.06666666666667	3	8
GCN	Skeletal_muscle	Muromonab	6	30	180	0	4.49444444444444	4	9
GCN	Skeletal_muscle	NADH	2	30	60	1	4.3	4	8
GCN	Skeletal_muscle	Naloxone			30	2	4.13333333333333	3	8
GCN	Skeletal_muscle	Natalizumab	2	30	60	0	4.85	4	9
GCN	Skeletal_muscle	Nefazodone			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Nicardipine			30	2	4	3	8
GCN	Skeletal_muscle	Oleic Acid			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Omega-3 fatty acids			30	2	4.83333333333333	4	9
GCN	Skeletal_muscle	Phosphatidyl serine			30	3	7.96666666666667	9	11
GCN	Skeletal_muscle	Prasterone			30	1	4.66666666666667	4	9
GCN	Skeletal_muscle	Promethazine	2	30	60	2	4.05	3	8
GCN	Skeletal_muscle	Pyridoxal phosphate	2	30	60	1	5.68333333333333	6	11
GCN	Skeletal_muscle	Regorafenib	3	30	90	2	4.6	4	9
GCN	Skeletal_muscle	Rosiglitazone			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Sarilumab	2	30	60	0	4.85	4	9
GCN	Skeletal_muscle	Sorafenib	2	30	60	2	4.78333333333333	5	9
GCN	Skeletal_muscle	Sulfasalazine	2	30	60	1	4.75	4	9
GCN	Skeletal_muscle	Telmisartan			30	2	4.16666666666667	3.5	8
GCN	Skeletal_muscle	Tenecteplase			30	2	3.83333333333333	3	8
GCN	Skeletal_muscle	Terazosin			30	2	4.2	3.5	8
GCN	Skeletal_muscle	Theophylline			30	2	6.06666666666667	7	9
GCN	Skeletal_muscle	Tinzaparin			30	0	5.13333333333333	6	8
GCN	Skeletal_muscle	Tizanidine			30	3	5.13333333333333	5	8
GCN	Skeletal_muscle	Tositumomab	5	30	150	0	4.76	4	9
GCN	Skeletal_muscle	Trastuzumab	2	30	60	0	4.85	4	9
GCN	Skeletal_muscle	Troglitazone			30	2	6.96666666666667	8	10
GCN	Skeletal_muscle	Valproic acid	2	30	60	1	5.81666666666667	6	10
GCN	Skeletal_muscle	Vitamin E	3	30	90	1	4.04444444444444	3.5	9
GCN	Skeletal_muscle	Zanubrutinib			30	3	6.83333333333333	6	11
GCN	Skeletal_muscle	Zinc	11	30	330	0	4.07878787878788	4	9
GCN	Skeletal_muscle	Zinc acetate	11	30	330	0	4.07878787878788	4	9
GCN	Skeletal_muscle	Zinc chloride	11	30	330	0	4.30606060606061	4	10
